x ,y, z, class, r, g, b
-1.887036e+00, -1.805674e+01, -1.157073e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-6.430560e+00, -1.860599e+01, 2.974667e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.337985e+00, -1.895917e+01, 8.723337e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.361376e+00, -1.852326e+01, 1.765702e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.591696e+00, -1.930554e+01, 4.801349e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-5.799866e+00, -1.921409e+01, -2.735808e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-5.598886e+00, -2.081365e+01, 6.043885e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.090446e+00, -1.971754e+01, 3.611634e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.957972e+00, -1.900820e+01, 3.182370e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.661648e+00, -1.950054e+01, 2.909709e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.529913e+00, -1.813773e+01, 1.932365e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.613769e+00, -1.938512e+01, -1.014061e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
7.283384e+00, -5.598859e+00, 6.114169e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-2.976843e+00, -2.003741e+01, 2.752584e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.428848e+00, -1.878842e+01, 4.271038e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.824484e+01, 2.717974e+01, 3.971159e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.602092e+00, -2.086914e+01, -1.575240e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.713471e+00, -1.942046e+01, 5.915896e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.561226e+00, -5.262197e+00, -3.551971e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.183120e+00, -1.801771e+01, 3.253815e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.226976e+00, -1.692739e+01, 8.290248e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.900565e+00, -1.895384e+01, 1.050879e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.568791e+01, 2.484297e+01, 2.790552e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.294194e+01, -1.025818e+01, 3.322937e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.954420e+01, -2.368296e+00, 2.979924e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.892292e+01, 2.460721e+01, 3.454142e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.836011e+00, -1.858390e+01, -5.600473e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.377290e+00, -1.822999e+01, 1.409486e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.307237e+00, -1.853817e+01, 3.780208e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.945477e+00, -1.915347e+01, 1.795449e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.357788e+00, -1.177781e+01, -5.535017e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
1.242471e+01, 2.468447e+01, 5.205712e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-9.472423e+00, -1.922890e+01, -2.160163e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-5.225125e+00, -1.692249e+01, 1.727034e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.901102e+01, 1.045186e+01, 1.442028e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
2.313405e+01, -1.068538e+01, 3.401866e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-3.750467e+00, -1.830118e+01, 2.107331e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
5.174605e+00, 1.953579e+01, 6.903801e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.799703e+00, -1.751850e+01, 6.644371e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-8.193248e+00, -1.897420e+01, 3.510433e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.593981e+00, -1.859463e+01, 6.819753e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.518178e+00, -1.911939e+01, -2.645576e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.808768e+00, -1.897925e+01, 9.920840e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.407815e+00, -1.786067e+01, 1.056862e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.145070e+00, -1.904694e+01, 2.552198e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.768147e+00, -1.789726e+01, 2.783508e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.110556e+00, -1.920509e+01, 1.293763e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-7.231673e+00, -1.846719e+01, 5.646993e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.852237e+00, 3.428551e+01, 2.493935e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-4.929750e+00, -2.017377e+01, -1.385709e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.620145e+00, -1.921165e+01, 2.080990e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.909137e+00, -1.934914e+01, 6.636789e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.177633e+01, -1.826738e+00, 2.947058e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-6.113255e+00, -1.648095e+01, -4.243741e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-1.063125e+01, -2.174461e+01, -1.568640e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
2.881903e+01, 3.962795e+00, 1.739478e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-3.372487e+00, -1.959463e+01, 3.712199e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.030889e+00, -2.020222e+01, 7.644809e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.778077e+00, 3.628188e+01, 3.615394e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
8.562017e+00, 2.268904e+01, 5.593344e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.992182e+00, -1.121259e+01, -3.080466e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
1.717439e+01, 2.604970e+01, 3.068938e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.617988e+01, 1.356852e+01, 1.658795e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.998829e+00, -1.702153e+01, -1.548324e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-2.925678e+00, -1.933475e+01, -1.207904e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.027234e+01, -1.912495e+01, -3.426221e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.600084e+00, -1.778168e+01, 3.676167e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.101743e+00, -1.681746e+01, 2.242450e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.309217e+00, -1.894897e+01, 3.830259e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.190698e+00, -1.879626e+01, 1.734662e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.532073e+00, -2.077593e+01, 1.065317e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.658191e+01, 1.427352e+01, 1.473094e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.792024e+01, 7.577460e+00, 1.175000e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.408862e+01, 2.508769e+01, 2.801368e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.787099e+01, -2.797684e+00, 2.967788e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.023564e+01, 2.486259e+01, 4.796699e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-6.976551e+00, -1.840512e+01, 1.454985e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.164988e+00, -1.717176e+01, 1.179478e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.931760e+01, 2.529890e+01, 1.352693e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.523458e+00, -1.906480e+01, 3.552549e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.716281e+00, -1.857125e+01, 1.810533e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.843972e+01, -6.113151e+00, 3.964153e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-5.186906e+00, -1.424792e+01, -4.526970e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-1.213084e+01, -1.962138e+01, -4.606543e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.542630e+00, -1.856347e+01, 3.421858e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.210469e+00, -1.819982e+01, 3.031043e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
9.482653e+00, -2.966552e+01, 2.255457e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.758597e+00, -2.069229e+01, 1.688090e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.856752e+01, 1.213390e+01, 1.659253e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.438389e-01, -1.246621e+01, 7.401182e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-7.342118e+00, -1.893707e+01, -5.102493e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.217660e+00, -2.043650e+01, 2.047024e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-3.389898e+00, -1.816659e+01, 2.678377e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.003526e+00, -1.858129e+01, 2.619296e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-6.338223e+00, -1.809068e+01, 5.914152e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.395206e+00, -1.861922e+01, 9.224165e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.597335e+01, 1.515686e+01, 1.465798e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
1.181071e+01, 2.399613e+01, 3.502284e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.012281e+00, -1.760173e+01, 1.925461e-03, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.389288e+00, -1.960424e+01, 3.734743e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.515786e+00, -1.950981e+01, -1.025049e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.869469e+00, -1.859141e+01, -8.704444e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-9.063257e+00, -1.920655e+01, -3.177615e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.768277e+00, -1.945698e+01, 1.090452e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.634555e+01, 2.507386e+01, 2.439978e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-5.226468e+00, 3.099732e+01, 5.808312e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
1.818290e+01, 2.819015e+01, 4.379338e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.147709e+00, -1.871631e+01, 5.824530e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.411657e+00, -1.966158e+01, 7.787612e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.046744e+00, -1.887914e+01, -4.432419e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
9.695312e+00, 1.986256e+01, 3.473105e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.922103e+00, -1.820577e+01, 1.936455e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.131204e+00, -1.935466e+01, -7.878737e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.399500e+01, -1.050519e+01, 3.017343e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-6.129826e+00, -1.845012e+01, 6.031751e-02, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-6.593526e+00, -1.925353e+01, -4.972330e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.077956e+00, -1.927906e+01, 2.718791e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.675419e+01, 1.351749e+01, 1.666657e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.041313e+01, 2.674601e+01, 2.019820e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.199144e+00, 2.731247e+01, 9.030565e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-4.314228e+00, -1.817043e+01, 1.129929e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.794751e+00, -1.956814e+01, 2.303750e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-7.375105e+00, -1.927582e+01, 1.996270e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.806095e+00, -1.949329e+01, -9.004965e-01, 1.100000e+01, 1.280000e+02, 0.000000e+00, 1.280000e+02
-3.396652e+00, -2.039588e+01, -2.095843e+00, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
1.418797e+01, 2.320212e+01, 3.616893e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-3.021896e+00, -1.820338e+01, 1.154189e+00, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-2.548776e+00, -1.927247e+01, 9.149767e-02, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-3.848272e+00, -1.785561e+01, 1.237427e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
1.472441e+01, 2.620317e+01, 1.497322e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-7.302563e+00, -1.917512e+01, -2.642251e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.088697e+01, 3.204517e+01, -3.655198e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-7.211965e+00, -2.047899e+01, 3.320139e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.670737e+00, -2.264966e+01, 3.316337e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-6.810756e+00, -2.077926e+01, 5.595826e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.985367e+00, -2.129132e+01, -1.222692e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.575266e+01, 1.161335e+01, 1.628206e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.393445e+00, -1.838861e+01, 8.745300e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
2.238557e+01, -1.807862e+00, 1.969263e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
2.613621e-01, 2.570867e+01, 9.543052e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
1.130015e+01, 2.199130e+01, 4.005655e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.941238e+00, -2.100145e+01, 2.349658e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.235906e+00, -2.315957e+01, 1.206540e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.735776e+01, 6.903479e+00, 1.140553e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.656308e+00, -2.038732e+01, 1.474718e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.194882e+01, 2.307998e+01, 3.774630e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-7.188602e+00, 3.082257e+01, 4.494114e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
2.743487e+01, -1.714514e+00, 1.758924e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.906063e+01, -2.775743e+00, 2.830178e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
1.397490e+01, 2.262948e+01, 2.622567e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-1.363075e+00, -2.042721e+01, 9.884682e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-5.636708e+00, 2.847981e+01, 5.904240e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-6.472361e+00, -2.302488e+01, 1.175319e+01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-9.935778e+00, -2.130362e+01, -2.315366e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.061433e+00, -2.041052e+01, 1.967953e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.315434e+01, 2.244486e+01, 3.551616e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-7.461648e+00, -2.029364e+01, 9.660076e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
2.800720e+01, 5.296300e+00, 1.203918e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-6.164499e+00, -2.060553e+01, 1.888113e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-1.092127e+01, -2.138703e+01, -4.285176e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.580482e+01, 1.018412e+01, 1.747962e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.796395e+00, -1.996707e+01, 2.599529e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.154434e+01, 2.208957e+01, 4.063964e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.318650e+01, 1.761751e+01, 1.132806e+01, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-4.749391e+00, -1.907824e+01, 3.307811e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-8.131040e+00, -1.993291e+01, -7.342289e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
5.189885e+00, -2.235969e+01, 3.129093e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.300009e+00, -2.037419e+01, 4.490843e-01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-3.359956e+00, -1.906690e+01, 1.933511e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-5.368389e+00, -2.248479e+01, -3.524105e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
-8.795671e+00, -2.231180e+01, -2.803749e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-4.786318e+00, -2.057672e+01, -4.523893e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.223416e+01, 2.390364e+01, 3.595060e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.938823e+00, -1.989234e+01, 2.800295e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.507514e+00, -2.070447e+01, 2.187700e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.455684e+01, 2.422053e+01, 3.493679e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
-6.107965e+00, -2.116318e+01, 3.300430e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.843777e+00, -1.908521e+01, 2.448065e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-6.167805e+00, -2.103803e+01, -9.326898e-01, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-8.477102e+00, -2.220570e+01, -2.661309e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.881529e+00, -2.010198e+01, 7.634853e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.945036e+01, -1.158246e+01, 3.625592e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-7.289587e+00, -2.110318e+01, 8.014377e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.279559e+00, -2.036507e+01, 2.745526e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.178874e+00, -1.902462e+01, 7.098544e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.685407e+01, 2.193364e+01, 1.687310e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.370327e+00, -2.129509e+01, 5.430387e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.588617e+00, -2.559156e+01, 1.614793e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-3.194511e+00, -2.105468e+01, -5.213885e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.518521e+01, 1.207038e+01, 1.742723e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.729619e+00, -2.311957e+01, 8.911660e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-7.346318e+00, -2.197532e+01, 7.133570e-01, 2.000000e+00, 0.000000e+00, 0.000000e+00, 2.550000e+02
-9.755590e+00, -2.159028e+01, -2.763382e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-2.786910e+00, -1.899838e+01, -1.519013e+00, 1.300000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-8.072360e+00, -2.166804e+01, 7.296873e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
1.316580e+01, 2.273692e+01, 3.645080e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-5.794452e+00, -2.202689e+01, 8.473876e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-8.500902e+00, 3.173196e+01, 4.611238e+00, 6.000000e+00, 1.280000e+02, 1.280000e+02, 1.280000e+02
-3.971030e+00, -1.985803e+01, 1.586374e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.357537e+01, 2.062088e+01, 3.375770e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-8.105019e+00, -2.151481e+01, -2.042467e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.438052e+01, 2.344720e+01, 2.683779e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.615965e+00, -2.008466e+01, 2.010709e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.729475e+00, -2.125919e+01, 5.030044e-01, 9.000000e+00, 0.000000e+00, 0.000000e+00, 1.280000e+02
-6.465148e+00, -2.551080e+01, 1.940277e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-2.637101e+00, -2.059327e+01, 1.357041e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-5.906134e+00, -2.080372e+01, 3.290565e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
-4.694550e+00, -1.797351e+01, 1.269226e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-7.219581e+00, -2.164805e+01, -6.534908e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.086373e+01, -1.236655e+01, 2.647263e+01, 1.400000e+01, 2.550000e+02, 2.550000e+02, 2.550000e+02
-4.555723e+00, -1.944120e+01, 2.794611e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.254090e+01, 2.172000e+01, 3.394652e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
-4.237107e+00, -2.032420e+01, 3.809055e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.461978e+01, 2.246406e+01, 2.688356e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
1.292098e+00, -8.799828e+00, -7.572048e+00, 1.000000e+00, 0.000000e+00, 2.550000e+02, 0.000000e+00
1.120971e+01, 2.252064e+01, 3.913870e+00, 7.000000e+00, 1.280000e+02, 0.000000e+00, 0.000000e+00
2.033642e+01, -2.109491e+01, -1.135362e+01, 1.000000e+01, 1.280000e+02, 1.280000e+02, 0.000000e+00
-1.053207e+01, -2.636337e+01, 9.126051e+00, 8.000000e+00, 0.000000e+00, 1.280000e+02, 0.000000e+00
-7.091397e+00, -2.204647e+01, -2.780662e-01, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
1.296794e+01, 2.349909e+01, 3.019797e+00, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
2.771463e+01, 7.485631e+00, 1.040391e+01, 0.000000e+00, 2.550000e+02, 0.000000e+00, 0.000000e+00
-4.393186e+00, -2.092388e+01, 2.265140e+00, 3.000000e+00, 2.550000e+02, 2.550000e+02, 0.000000e+00
2.523491e+01, 1.118795e+01, 1.801839e+01, 4.000000e+00, 2.550000e+02, 0.000000e+00, 2.550000e+02
